2013.09.09,00:00,8246.50,8315.80,8245.30,8301.00,26223
2013.09.10,00:00,8301.50,8477.80,8298.00,8467.00,30107
2013.09.11,00:00,8467.50,8525.00,8445.30,8525.00,25056
2013.09.12,00:00,8525.50,8527.00,8467.00,8484.50,24393
2013.09.13,00:00,8485.00,8518.80,8456.50,8512.80,20696
2013.09.16,00:00,8566.30,8665.30,8566.30,8605.30,23651
2013.09.17,00:00,8604.30,8627.60,8585.00,8627.10,17753
2013.09.18,00:00,8627.60,8757.30,8593.80,8742.50,23432
2013.09.19,00:00,8743.00,8771.30,8666.50,8677.50,24236
2013.09.20,00:00,8680.50,8713.50,8649.80,8651.80,23593
2013.09.23,00:00,8666.80,8699.00,8603.50,8629.80,24763
2013.09.24,00:00,8629.30,8687.00,8614.30,8660.60,22486
2013.09.25,00:00,8661.10,8682.30,8609.30,8648.50,26949
2013.09.26,00:00,8649.00,8691.00,8627.30,8677.60,23554
2013.09.27,00:00,8678.10,8690.30,8611.00,8671.30,24620
2013.09.30,00:00,8628.80,8629.30,8546.30,8611.50,33170
2013.10.01,00:00,8610.50,8710.50,8605.50,8709.00,28470
2013.10.02,00:00,8710.00,8711.00,8579.50,8629.00,30671
2013.10.03,00:00,8628.50,8653.00,8563.80,8566.00,29406
2013.10.04,00:00,8566.50,8644.00,8565.00,8633.50,24578
2013.10.07,00:00,8597.50,8608.00,8506.50,8571.80,26948
2013.10.08,00:00,8570.80,8611.30,8505.30,8505.80,31893
2013.10.09,00:00,8503.30,8589.80,8487.00,8526.00,33452
2013.10.10,00:00,8525.50,8741.30,8522.00,8712.50,31935
2013.10.11,00:00,8711.50,8748.00,8672.50,8736.50,26530
2013.10.14,00:00,8686.50,8759.80,8665.00,8753.00,24569
2013.10.15,00:00,8755.00,8822.00,8742.50,8788.00,32446
2013.10.16,00:00,8786.50,8862.30,8781.50,8837.00,31506
2013.10.17,00:00,8839.00,8852.50,8764.30,8815.50,26937
2013.10.18,00:00,8816.50,8865.80,8804.00,8842.30,25217
2013.10.21,00:00,8848.30,8879.00,8832.80,8856.00,22801
2013.10.22,00:00,8857.20,8988.30,8848.40,8951.20,27359
2013.10.23,00:00,8950.60,8951.80,8896.80,8927.90,26372
2013.10.24,00:00,8928.50,8996.80,8924.40,8978.60,24629
2013.10.25,00:00,8978.00,9010.50,8940.30,8979.10,23879
2013.10.28,00:00,8977.90,9034.80,8951.30,8986.50,20755
2013.10.29,00:00,8987.30,9039.00,8961.80,9031.80,22386
2013.10.30,00:00,9031.30,9070.30,8976.30,8998.30,27582
2013.10.31,00:00,8998.00,9052.30,8952.10,9025.30,28270
2013.11.01,00:00,9021.20,9047.30,8992.30,9025.30,25956
2013.11.04,00:00,9026.30,9057.90,9017.80,9054.30,19556
2013.11.05,00:00,9055.50,9055.50,8963.30,9006.20,24328
2013.11.06,00:00,9005.60,9064.80,8998.00,9034.90,22881
2013.11.07,00:00,9032.00,9195.00,9001.50,9021.70,35376
2013.11.08,00:00,9019.30,9097.70,8988.00,9087.60,31886
2013.11.11,00:00,9091.80,9122.30,9063.80,9116.70,18898
2013.11.12,00:00,9117.30,9124.90,9057.30,9077.70,24148
2013.11.13,00:00,9077.10,9124.50,8980.30,9114.30,27828
2013.11.14,00:00,9113.10,9153.80,9100.80,9141.70,26022
2013.11.15,00:00,9142.30,9188.30,9128.90,9165.30,21051
2013.11.18,00:00,9165.90,9254.80,9140.00,9197.80,24263
2013.11.19,00:00,9198.40,9217.30,9161.30,9179.70,24092
2013.11.20,00:00,9179.10,9236.00,9142.30,9164.60,27631
2013.11.21,00:00,9164.00,9217.00,9115.00,9210.70,24587
2013.11.22,00:00,9211.30,9229.30,9168.80,9211.90,23305
2013.11.25,00:00,9214.90,9324.30,9212.50,9285.40,19877
2013.11.26,00:00,9287.20,9316.30,9280.00,9303.40,18238
2013.11.27,00:00,9304.00,9365.00,9293.40,9351.60,16443
2013.11.28,00:00,9352.80,9400.00,9350.40,9386.40,10226
